,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
524,Tove Lo,Truth Serum,Stay High - Habits Remix,4J8WVHRtXM6SMgsF7qohXy,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387,4,
525,Maroon 5,Overexposed Track By Track,Daylight,1NNAI51EuoRWw1ydX1zV7S,0.656,0.674,7,-5.473,1,0.0269,0.00242,0,0.255,0.369,120.001,225067,4,
526,Maroon 5,Overexposed Track By Track,Lucky Strike,4rpzPAbwJboZQw2p9T5T3f,0.673,0.746,11,-4.514,0,0.0424,0.000607,0,0.0988,0.446,144.013,185293,4,
527,Maroon 5,Overexposed Track By Track,The Man Who Never Lied,5BXg13zwPCtGMxBHLqU8fi,0.62,0.849,2,-6.016,1,0.0351,0.000327,0,0.072,0.865,139.933,205000,4,
528,Maroon 5,Overexposed Track By Track,Love Somebody,5H0ajL4EHsrcAEGESo2Lzx,0.675,0.783,1,-6.284,1,0.0365,0.134,0,0.122,0.4,120.018,229973,4,
529,Maroon 5,Overexposed Track By Track,Ladykiller,3Uum6BJBgb7Fp3uXmlTFuC,0.82,0.63,7,-6.926,1,0.0413,0.00963,8.91e-05,0.144,0.76,115.054,163987,4,
530,Maroon 5,Overexposed Track By Track,Fortune Teller,5b4LIjtXeON2spaDlsXxTv,0.662,0.757,4,-6.119,0,0.039,0.0526,0,0.149,0.411,119.948,203227,4,
531,Maroon 5,Overexposed Track By Track,Sad,4MAxq4eEuuyE97wodPnisY,0.781,0.262,7,-9.189,1,0.0321,0.797,0,0.1,0.338,111.92,193827,4,
532,Maroon 5,Overexposed Track By Track,Tickets,6RzYNDWVza8E3bnqHNUqcz,0.801,0.816,4,-4.192,0,0.0317,0.0174,1.43e-06,0.127,0.972,120.002,208733,4,
533,Maroon 5,Overexposed Track By Track,Doin’ Dirt,0uI95Bm4awNXa00xZYAfbQ,0.677,0.861,3,-4.04,0,0.0446,0.000838,0,0.0714,0.875,124.945,211520,4,
534,Maroon 5,Overexposed Track By Track,Beautiful Goodbye,0ehxWIhybOYQ3acRhmcNVF,0.656,0.567,3,-2.638,1,0.0386,0.00199,1.29e-06,0.106,0.385,168.251,255253,4,
535,Maroon 5,Overexposed Track By Track,Wipe Your Eyes,2Nut5wxGFEwdbjuEe32syQ,0.607,0.913,4,-3.627,0,0.036,0.066,0,0.123,0.626,137.037,214853,4,
536,Maroon 5,Overexposed Track By Track,Wasted Years,2I7Dw7W2CFvfc51qqUhfbl,0.733,0.855,2,-4.237,1,0.213,0.0494,0,0.304,0.793,158.715,212693,4,
537,Kaija Koo,Kuka sen opettaa,Supernaiset,3cGY1fqKRllxTkVIBOmBBv,0.493,0.92,2,-5.719,1,0.0596,0.0241,0,0.362,0.838,164.003,238200,4,
538,Becky G,Shower,Shower,3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4,
539,Sigma,Nobody To Love,Nobody To Love - Radio Edit,7vGWH8cSr389jeNN4fsXYQ,0.443,0.918,8,-3.299,1,0.0453,0.000528,5.39e-06,0.128,0.199,175.033,189720,4,
540,Faul & Wad Ad,Changes,Changes,13qqdlSeF8FcxsRyapDMZ0,0.822,0.704,3,-8.242,0,0.0374,0.00864,0.627,0.0633,0.255,125.999,345173,4,
541,Demi Lovato,Unbroken,Who's That Boy,4c4AVLxcIIbBgCxAW1JNbL,0.763,0.714,2,-4.611,1,0.0837,0.021,0,0.0623,0.535,82.98,192280,4,
542,Ashley Tisdale,Headstrong,Not Like That,6OLztNeqXZu5Uh6YmmzQxC,0.709,0.835,2,-5.31,1,0.128,0.0219,0,0.108,0.385,96.019,181640,4,
543,Ashley Tisdale,"It's Alright, It's OK","It's Alright, It's OK",7kvkzyzHsHIssSQnYMH3BM,0.515,0.918,1,-2.033,0,0.0569,0.00662,1.16e-05,0.162,0.265,130.061,179000,4,
544,DJ Fresh,Hot Right Now,Hot Right Now - Radio Edit,2SbVR0tPkE8cYXV539iNoE,0.523,0.971,4,-1.568,0,0.0429,0.00684,0.000542,0.221,0.48,174.993,182333,4,
545,WTF!,Da Bop,Da Bop,1oddTak6i4Dq2CqSCEgCML,0.875,0.88,9,-4.727,0,0.0661,0.00277,0.0773,0.312,0.933,126.973,191547,4,
546,ItaloBrothers,Pandora 2012,Pandora 2012 - Video Edit,5sPz5XS7Vj0GMkNVdezrmv,0.539,0.872,7,-4.877,1,0.0327,0.00278,2.49e-05,0.151,0.455,150.008,188973,4,
547,Shakira,Addicted To You,Addicted To You - Radio Version,4fu5BbhmKdr1zCMqH6uOH8,0.869,0.814,4,-4.066,0,0.0965,0.0441,0.0101,0.0698,0.96,126.0,148067,4,
548,Gusttavo Lima,Balada (Tchê tcherere tchê tchê),Balada - Ao Vivo,7h94Gugaor1PCxYJ09kW5W,0.681,0.949,11,-4.302,0,0.0566,0.167,0,0.832,0.832,128.017,204853,4,
549,Rihanna,Unapologetic (Deluxe),Right Now,42Ow7PS3YtCWplolUUigDo,0.668,0.64,3,-5.208,0,0.0888,0.049,0,0.0675,0.259,130.004,181627,4,
550,Rihanna,Unapologetic (Deluxe),Diamonds,6O20JhBJPePEkBdrB5sqRx,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147,4,
551,Rihanna,Unapologetic (Deluxe),Stay,0GNI8K3VATWBABQFAzBAYe,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,
552,Rihanna,Talk That Talk (Deluxe),You Da One,5DBfBBTNQH20XbNqp2XZJE,0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.05,200013,4,
553,Rihanna,Talk That Talk (Deluxe),Where Have You Been,1tjY4H0X706ZH03SXa1DFh,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,242680,4,
554,Rihanna,Talk That Talk (Deluxe),Talk That Talk,7ksS2VMMt5ZDSpZOQTVj73,0.694,0.671,2,-4.088,1,0.0444,0.0371,3.14e-05,0.236,0.466,83.999,209600,4,
555,Rihanna,Loud,Man Down,1Bx0zEdVjkFlV27iKaePug,0.47,0.904,0,-4.024,0,0.177,0.0436,0,0.0491,0.557,155.788,267000,4,
556,Rihanna,Rated R,Rude Boy,5hlWtrnVUyAze5WkxF9P56,0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,222920,4,
557,Rihanna,Good Girl Gone Bad: Reloaded,Shut Up And Drive,3m7Fne4xA0bsKzEaWbNucr,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,212280,4,
558,Rihanna,Good Girl Gone Bad: Reloaded,Rehab,5bXd8zA39HyVPdfcFqR3lK,0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92e-05,0.315,0.397,80.055,294720,4,
559,Rihanna,Good Girl Gone Bad: Reloaded,Disturbia,01BvT9GPtThEzcMxkptkgN,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,238627,4,
560,Rihanna,Good Girl Gone Bad: Reloaded,Take A Bow,3mmjD9G2HUUzDbFl3NRDLM,0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.081,229413,4,
562,Rihanna,Music Of The Sun,Pon de Replay,6GC6lcKgjCdsdIz5OiCUw5,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4,
563,Jessie J,Sweet Talker (Deluxe Version),Bang Bang,3SaIsrEzrQGDcG1jCeaK8q,0.711,0.774,0,-3.391,0,0.0922,0.259,0,0.371,0.715,150.032,199387,4,
564,Swedish House Mafia,One (Your Name),One (Your Name) - Radio Edit,1qZMPmpD1jDcOA7gZ6TCde,0.733,0.673,9,-6.572,0,0.0333,0.0132,0.0049,0.16,0.636,125.061,163247,4,
565,Hardwell,Spaceman (Carnage Festival Trap Remix),Spaceman - Carnage Festival Trap Remix,5QcSDOm6mcvFDl7KBT1fHv,0.712,0.497,11,-8.976,1,0.0777,0.0235,0.768,0.101,0.238,139.987,234160,4,
566,Martin Garrix,Wizard (Remixes),Wizard - Radio Edit,5GjGBJWKwePwuR4ilu1FdQ,0.566,0.915,7,-4.715,0,0.0521,0.00453,0.499,0.617,0.0836,127.922,202413,4,
567,Dimitri Vegas & Like Mike,Mammoth,Mammoth - Original Mix,00RA1tRUjvxcViZ1TVFlyu,0.646,0.849,11,-5.953,0,0.252,0.00107,0.341,0.365,0.479,127.992,332293,4,
568,Laidback Luke,Flashing Lights,Flashing Lights - Original Mix,1914G5ETQ5ntknGqyozfMW,0.721,0.961,4,-2.866,0,0.0494,0.00797,0.834,0.412,0.312,128.959,275996,4,
569,Maddix,Zodiac,Zodiac,6tyMthQ4xFIyvun12lAHPB,0.531,0.975,6,-1.826,0,0.349,0.0299,0.0203,0.482,0.137,128.022,170645,4,
570,Live for the weekend,Gooo! - Single,Gooo!,2IkgZtDDMbqo5DsrOxO9iT,0.687,0.905,3,-4.225,1,0.324,0.0146,9.07e-06,0.357,0.246,128.068,216973,4,
571,Joker Inc,Smile,Smile - Original Mix,4oDoe08YuxP2wbfjYCCoCd,0.794,0.855,5,-4.929,0,0.0733,0.00148,0.56,0.0932,0.195,128.014,291000,4,
572,Deorro,Five Hours,Five Hours,6r7FXNO57mlZCBY6PXcZZT,0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,326888,4,
573,Lucas,Jäätyy,Jäätyy,6oRbToZS46TUcgVLJqik8g,0.592,0.652,10,-5.184,1,0.0335,0.00196,0,0.399,0.524,96.005,210213,4,
574,Mikael Gabriel,Pohjosen poika,Sä olit oikees,0ZaTpWhR53xeciXzuV68K5,0.708,0.713,8,-6.891,0,0.108,0.135,0,0.202,0.776,74.987,237240,4,
575,Johanna Kurkela,Rakkauslaulu,Rakkauslaulu,3fuHmlYrK7nCUoNyFT2rx7,0.456,0.364,3,-6.975,0,0.0283,0.323,1.99e-06,0.0934,0.196,177.79,252627,4,
576,John Legend,Love Me Now,Love Me Now,6hdkw1wzhIRYPlYDUtCY5m,0.416,0.773,8,-3.784,1,0.0949,0.572,0,0.105,0.716,122.65,210307,4,
577,Malmö,Sun suulla,Sun suulla,1G1eSrKxjTc6k8N9T51gyY,0.747,0.496,2,-9.618,1,0.117,0.666,0.000655,0.302,0.26,109.021,197946,4,
578,Lauri Tähkä,Morsian,Morsian,3seOWLZ7YjBcVYDosPZrwt,0.644,0.852,9,-6.889,0,0.0305,0.096,2.75e-06,0.107,0.554,122.007,213293,4,
579,Robin,Yhdessä,Milloin nään sut uudestaan?,5F1nYAZxYNUTjtqs6WKXbQ,0.581,0.711,9,-5.976,0,0.0504,0.0125,1.98e-06,0.129,0.479,101.999,230947,4,
580,Nopsajalka,Lupaan olla (Radio edit),Lupaan olla - Radio edit,0RzBCMUkbxaHFrGUTctWGo,0.724,0.583,7,-5.453,0,0.0341,0.28,0,0.111,0.543,90.975,247661,4,
581,Various Artists,Love Songs,Eternal Flame,6wq4KFc8BBrBRnFPss47UQ,0.524,0.348,7,-7.751,1,0.0245,0.539,0,0.34,0.408,78.97,235173,3,
582,P!nk,The Truth About Love,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,
583,Whitney Houston,The Bodyguard - Original Soundtrack Album,I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093,4,
584,Samuli Edelmann,The Essential,Tuhat yötä,5j11C78d5FfJb6R2QhxfKR,0.505,0.487,9,-8.356,1,0.0341,0.474,2.05e-06,0.0753,0.548,155.997,280827,4,
585,Various Artists,Love Songs,"My Heart Will Go On - Love Theme from ""Titanic""",6ASMcYTd4DaK8HblMc1CW4,0.244,0.36,4,-9.05,1,0.0321,0.725,0,0.137,0.0381,98.347,280133,1,
586,Bruno Mars,Doo-Wops & Hooligans,Marry You,6SKwQghsR8AISlxhcwyA9R,0.62,0.832,10,-4.848,1,0.036,0.332,0,0.104,0.481,144.926,230120,4,
587,PMMP,2000-luku,Oo siellä jossain mun,0Hpyamk60KiH3JeDxnWkxu,0.534,0.839,4,-5.515,1,0.0441,0.128,6.83e-05,0.281,0.382,100.031,200440,4,
588,Christina Aguilera,Keeps Gettin' Better: A Decade Of Hits,Hurt,3AfT3nmctE9nlndrFgshXH,0.254,0.285,4,-7.112,0,0.0382,0.769,0,0.0997,0.101,74.858,243627,4,
589,Laura Närhi,Suuri sydän,Mä annan sut pois,4gWApF6eHuGkRpliThlWL1,0.438,0.34,0,-8.916,0,0.0316,0.672,0.00325,0.109,0.187,122.016,322120,4,
590,Teleks,Taivas on täynnä,Tuulilasin nurkkaan,2SXoKxfdPHwB4wJDlUiW7q,0.462,0.502,9,-7.49,0,0.0282,0.323,0,0.0831,0.346,84.839,234920,3,
591,3 Doors Down,Here Without You,Here Without You,7qQfI2F80t2MZcLLVuH6M2,0.544,0.55,10,-6.756,0,0.0248,0.0541,0,0.243,0.246,144.028,236920,4,
592,Passenger,All The Little Lights,Let Her Go,7DFNE7NO0raLIUbgzY2rzm,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,252867,4,
593,Various Artists,The Lion King: Special Edition Original Soundtrack (Swedish Version),Can You Feel the Love Tonight,32RxZnEk5KyWUTZR4azxbD,0.313,0.275,10,-12.501,1,0.0326,0.887,0.0003,0.11,0.148,124.085,241253,4,
594,Jippu,Pimeä onni,Jos sä tahdot niin,4TWZs8TD5wcVYyfoPF3koi,0.68,0.407,7,-12.048,0,0.0294,0.833,0.000847,0.0898,0.238,95.993,233960,4,
595,Bon Jovi,Bon Jovi Greatest Hits,Always,7o10Pto0YFchZl1zL4dLPH,0.373,0.678,4,-5.528,1,0.0325,0.143,0,0.168,0.346,141.42,353107,4,
596,Bruno Mars,Unorthodox Jukebox,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,4,
597,Various Artists,Kaikkien Aikojen Rakkauslaulut,Tuhat Yötä - with Sani,5iZLKW91hVqjTfrr1iMK4D,0.509,0.399,9,-11.32,1,0.0344,0.51,1.72e-06,0.0676,0.513,155.896,283293,4,
598,Various Artists,Kaikkien Aikojen Rakkauslaulut,Kun Katsoit Minuun,5gKagYcHoPhg27iyKLB4fx,0.359,0.486,4,-10.091,0,0.0441,0.458,0,0.109,0.192,175.822,210573,4,
599,Aste,Surullisiilauluja,Rakkauslaulu,3VjjYQS5Noz7YySL1G5mpF,0.707,0.727,9,-4.716,0,0.0483,0.0728,0,0.205,0.177,93.026,188667,4,
600,Ezkimo,Vaa Ämsee,Ilman sua,4hhdK2G5KdsrjVYUDTt77T,0.785,0.658,8,-6.045,1,0.0416,0.064,0,0.38,0.498,114.955,275880,4,
601,Rihanna,Rated R,Te Amo,0vU7Vb42qkjeSsmmNG5g3W,0.567,0.707,8,-5.455,0,0.0818,0.541,0.000176,0.1,0.751,171.916,208427,4,
602,Bruno Mars,Doo-Wops & Hooligans,Grenade,4lLtanYk6tkMvooU0tWzG8,0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443,223253,4,
603,Rihanna,A Girl Like Me,Unfaithful,3husjxyCMBvNeiTEcrpPSe,0.588,0.391,0,-8.596,0,0.0334,0.839,0,0.195,0.349,144.053,224630,4,
604,Rihanna,Talk That Talk,Drunk On Love,5A0Swrynpx7ALauNv08nBe,0.655,0.873,8,-3.609,0,0.0579,0.0748,0.000454,0.401,0.153,100.391,212187,4,
605,Linda,Vink vink,Vink vink,764QFKoCHtRsdMRpoQjxTF,0.836,0.765,8,-5.623,1,0.0637,0.0089,0,0.622,0.613,126.001,200227,4,
606,Petri Nygård,Luxusta,Luxusta,7LV56yDLp716oiRQR30skF,0.657,0.835,11,-5.429,0,0.0366,0.000285,1.97e-06,0.215,0.606,138.027,213400,4,
607,Tauski,Lintu Pieni,Sinä Vain,1JqGN2FcCAlRRiC9EHrk1n,0.598,0.492,7,-7.58,0,0.0255,0.548,0,0.281,0.153,75.15,200773,4,
608,Seeb,Breathe,Breathe,6s5smacBOoWoI08Vi6EX5T,0.525,0.773,7,-5.623,0,0.185,0.00583,6.04e-06,0.229,0.381,119.947,240272,4,
609,Nightcore,Dreamworld,God Is A Girl,6Z0XTrfJ9Ee6ZuIkZbSnMd,0.576,0.786,8,-7.408,1,0.0485,0.068,0.00061,0.25,0.407,191.728,220814,4,
610,t.A.T.u.,200 KM/H In The Wrong Lane (10th Anniversary Edition),All The Things She Said,6tBdTwcyyGq1HU3PXgZK82,0.604,0.831,5,-5.72,0,0.0387,0.0359,0.00854,0.105,0.447,89.994,214440,4,
611,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,0.667,0.83,0,-5.715,1,0.0749,0.0123,0,0.191,0.701,113.03,236002,4,
612,Drake,One Dance,One Dance,0JoaFxLgrqbWutREzcZBzS,0.771,0.629,1,-5.79,1,0.0511,0.00802,0.00252,0.356,0.362,103.918,173975,4,
613,Martin Garrix,Now That I've Found You (feat. John & Michel),Now That I've Found You (feat. John & Michel),7wZorJD5loL9ceLJ67sg6S,0.495,0.831,5,-5.812,0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632,5,
614,Kygo,Raging (feat. Kodaline),Raging (feat. Kodaline),6DsFZITJMPnh8z5XewfVmL,0.55,0.689,3,-7.76,0,0.094,0.0498,0,0.207,0.408,99.904,224487,4,
615,Mike Perry,The Ocean (feat. Shy Martin),The Ocean (feat. Shy Martin),2CPqh63wRVscbceKcPxwvv,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,183414,4,
616,Drake,Pop Style,Pop Style,1snt6FNtZASSQrJuS9serg,0.791,0.49,11,-9.05,1,0.242,0.187,1.95e-06,0.104,0.0499,133.085,209453,4,
617,Volt & State,Protocol presents: ADE 2015 mixed by Volt & State,Find My Own Way Home - Original Mix Edit,77obfh4bquN2qEIKsOmQfF,0.581,0.841,5,-6.174,0,0.0906,0.0115,2.4e-05,0.388,0.45,128.006,262500,4,
618,FÄIS,Hey,Hey,3jpViAo0HZOdT7Flyfne6j,0.7,0.571,6,-6.575,0,0.0408,0.16,8.77e-05,0.111,0.381,128.046,215625,4,
619,Armin van Buuren,Freefall,Freefall,2w7gJ0iMdbISnqqSuHgUr4,0.553,0.724,2,-5.133,1,0.0423,0.00977,0,0.367,0.126,131.005,181374,4,
620,Tiësto,What You're Waiting For,What You're Waiting For,4inKPmBZEsaliyrvuogyUx,0.666,0.936,6,-2.761,1,0.0521,0.0492,0.276,0.283,0.483,127.983,217500,4,
621,Kiiara,low kii savage,Gold,6ZSO7kPn8IMJFymyticbJO,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,
622,The Script,The Script,Breakeven,38xWaVFKaxZlMFvzNff2aW,0.627,0.699,10,-4.504,1,0.0244,0.174,0,0.0789,0.535,94.003,261427,4,
623,The Script,#3 Deluxe Version,Kaleidoscope,6ljKFva9CLIoc0Y26B2NSb,0.504,0.797,9,-6.023,1,0.0513,0.00341,4.89e-05,0.052,0.366,120.033,221453,4,
624,The Script,#3 Deluxe Version,Broken Arrow,5KxoDNLmlkvEEZNSdw7Evj,0.438,0.875,0,-5.058,1,0.0841,0.00873,0,0.251,0.58,90.057,274627,4,
625,The Script,#3 Deluxe Version,No Words,2nZRTRS4Asz7qV6CLW85qA,0.567,0.777,9,-6.181,1,0.0376,0.361,1.48e-06,0.0901,0.563,89.043,245213,4,
626,The Script,#3 Deluxe Version,Millionaires,6QiBNpMK7xlZFnnoEdIPCr,0.402,0.791,11,-3.804,1,0.0434,0.169,0,0.167,0.493,186.06,189467,4,
627,The Script,#3 Deluxe Version,Glowing,7JqCjgNaHhNcvL9DDLynJP,0.445,0.823,10,-4.226,1,0.0339,0.0172,0,0.341,0.304,157.966,286773,4,
628,The Script,#3 Deluxe Version,Hurricanes,46N5bUS88qYcDXYvCRCPPm,0.439,0.833,7,-5.192,0,0.0358,0.000893,8.38e-05,0.259,0.341,123.988,278707,4,
629,Various Artists,Pure... 2000s Party,Hotel Room Service,5aS9mWrA802kCCX4b8L682,0.847,0.595,1,-9.739,1,0.2,0.00366,0.000191,0.0728,0.776,125.991,237773,4,
630,Various Artists,Pure... 2000s Party,SexyBack (feat. Timbaland),0PhAhydwm0Uxfz9mVuMWfG,0.951,0.556,3,-7.081,1,0.0908,0.0784,0,0.0477,0.964,116.992,241413,4,
631,Various Artists,Break Up Songs,My Happy Ending,1pzSqrg7FMEcKadg5j5XUq,0.419,0.936,2,-2.411,1,0.0712,0.00165,0,0.372,0.703,170.134,242413,4,
632,Drake,Fake Love,Fake Love,2Vr6FETnu1h4ZoeU0f5XOS,0.923,0.535,9,-7.353,0,0.301,0.161,0,0.103,0.74,133.942,207813,4,
633,Nicki Minaj,Black Barbies,Black Barbies,3y9cCbnBn0zjkJa2YkOj70,0.809,0.588,0,-5.167,1,0.0869,0.0878,7.24e-05,0.171,0.249,146.024,254080,4,
634,Alesso,I Wanna Know,I Wanna Know,0yuBwKZJLISISw2jxv0KMu,0.652,0.819,2,-3.681,1,0.0338,0.0776,0,0.097,0.515,115.916,240413,4,
635,Demi Lovato,"Let It Go (from ""Frozen"")","Let It Go - From ""Frozen"" / Single Version",5pFXv1AseTMdSHllBzOKbF,0.497,0.669,7,-5.625,1,0.0371,0.0143,0,0.262,0.211,139.853,226867,4,
636,Desiigner,Panda,Panda,46THN9jjPWhSqFUu6YsBhv,0.679,0.734,10,-5.542,0,0.444,0.0241,1.65e-06,0.369,0.245,145.028,247867,4,
637,Sigala,Sweet Lovin',Sweet Lovin' - Original Mix,49qTVUVEnCnCG57dEabXrH,0.679,0.925,10,-1.44,1,0.0501,0.0238,4.68e-05,0.322,0.644,124.975,233106,4,
638,Eminem,The Marshall Mathers LP2 (Deluxe),The Monster,5U8hKxSaDXB8cVeLFQjvwx,0.784,0.85,9,-3.679,1,0.0691,0.0492,0,0.112,0.567,110.004,250189,4,
639,La La La La,You Make Me Feel,You Make Me Feel,4i3QyJFwUx7RM9xfSul0x9,0.707,0.743,10,-3.874,1,0.0847,0.0951,0.00358,0.294,0.409,132.003,213895,4,
640,Martin Solveig,Intoxicated (Radio Edit),Intoxicated - Radio Edit,49aLCvvEKM5EA8IYwDmtaE,0.792,0.688,0,-4.008,1,0.0386,0.00435,0.00477,0.0972,0.502,124.987,159560,4,
641,Avicii,Taste The Feeling (Avicii Vs. Conrad Sewell),Taste The Feeling (Avicii Vs. Conrad Sewell),34vuwpTj9M0cFYJ0DeK97Z,0.638,0.792,6,-4.501,1,0.0555,0.0337,0,0.0618,0.595,89.974,191066,4,
642,Tinie Tempah,Girls Like (feat. Zara Larsson),Girls Like (feat. Zara Larsson),0rHVd8h0cFwgLgPFem6S60,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,196000,4,
643,Ariana Grande,Dangerous Woman,Dangerous Woman,6T506SFlFUVVNvnmCiVZR0,0.662,0.618,7,-5.26,1,0.0455,0.0537,0,0.355,0.261,134.022,235947,3,
644,Meghan Trainor,NO,NO,0NmeI6UpRE27dxxgosD5n9,0.742,0.809,1,-3.591,0,0.176,0.0116,2.77e-06,0.726,0.632,93.95,213524,4,
645,B.o.B,HeadBand (feat. 2 Chainz),HeadBand (feat. 2 Chainz),6gf1xlPETW9CwjsdnUzW3g,0.92,0.472,1,-7.941,1,0.333,0.166,0,0.068,0.308,97.463,219833,4,
646,Tungevaag,Wolf,Wolf,1CA3nqyTok3Pn9r4BKrzv3,0.645,0.867,2,-4.468,0,0.0798,0.246,0,0.126,0.44,128.033,200630,4,
647,Daya,Daya,Hide Away,7xT0GApaXGNVMUdRx2taZv,0.884,0.826,11,-3.672,0,0.0854,0.222,2.29e-06,0.0719,0.466,94.997,192381,4,
648,Heretic Klick,Charlie Murphy Tunes,DJ Turn It Up (feat. Juize),29W27yzGTTLsJV55Ubl6x2,0.795,0.839,1,-6.782,1,0.057,0.0134,4.41e-06,0.317,0.297,102.042,211958,4,
649,Lil Wayne,Tha Carter IV (Deluxe),Mirror,6MreoQf8oixWI2xRcw3Fv1,0.328,0.622,5,-7.291,0,0.0866,0.858,0,0.104,0.401,74.267,228093,4,
650,A Touch Of Class,Planet Pop,Around the World (La La La La La) - Radio Version,0IbTukfZdB91gclEXUQZkH,0.619,0.974,9,-7.039,0,0.0277,0.146,0.00162,0.132,0.701,131.963,214533,4,
651,Jason Derulo,Get Ugly,Get Ugly,5Q7TzTJTgpFnaybWvDA4jd,0.75,0.683,9,-4.829,0,0.12,0.0462,1.32e-06,0.297,0.539,111.066,200492,4,
652,DJ Khaled,Victory,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",6u5M4jPpYkoRV4vVHDQvkd,0.549,0.791,10,-3.535,1,0.133,0.0104,0,0.444,0.292,150.093,227293,4,
653,Flo Rida,My House,My House,6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,
654,Flo Rida,Low,Low (feat. T-Pain),0t2w4jQazlBggyZS4axpnw,0.87,0.693,10,-4.571,0,0.0593,0.0624,0,0.153,0.37,128.029,230000,4,
655,Lady Leshurr,Queen's Speech,Queen's Speech 5,5rGYaA1A4Em3hcd8vqaw7b,0.911,0.431,2,-13.111,1,0.589,0.0755,0,0.132,0.381,129.071,182674,4,
656,ZAYN,PILLOWTALK,PILLOWTALK,0IKK48xF4eEdfofyaeKWWO,0.588,0.702,11,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,203686,4,
657,Adele,When We Were Young,When We Were Young,7ilS0BPWS8ek2P2GaxH3cP,0.377,0.595,3,-5.936,1,0.0489,0.303,0,0.095,0.264,144.464,290900,4,
658,Black Eyed Peas,The Beginning & The Best Of The E.N.D. (International Mega-Deluxe Version),Just Can’t Get Enough,3BkWGKXxFR6wjpqNSJ5yNY,0.576,0.638,0,-8.728,0,0.228,0.178,0,0.0823,0.228,93.762,219440,4,
659,Justin Bieber,Never Say Never - The Remixes,Never Say Never,5GYbkDveRD2I8M5ZJ14hWn,0.739,0.807,0,-5.063,1,0.0652,0.0181,0,0.295,0.632,97.048,227853,4,
660,Justin Bieber,Purpose (Deluxe),What Do You Mean?,3pzjHKrQSvXGHQ98dx18HI,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4,
661,Justin Bieber,Purpose (Deluxe),I'll Show You,747eWJy8c3u09N30NSqSTp,0.361,0.608,9,-6.757,0,0.098,0.05,7.96e-05,0.183,0.0789,191.812,199947,4,
662,Justin Bieber,Purpose (Deluxe),Love Yourself,3hB5DgAiMAQ4DzYbsMq1IT,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,4,
663,Justin Bieber,Purpose (Deluxe),Life Is Worth Living,150xRZE9rtvEPdedbf3y3l,0.558,0.296,10,-9.18,1,0.0427,0.907,0,0.108,0.463,76.04,234787,4,
